|Id|CreatedDate|IsDeleted|DeletedDate|CarBrandId|Name|
|eebb6c50-edca-4367-a7f9-7640a79f929b|2019-04-11 23:26:14|false|[NULL]|52435748-6a33-4090-87e1-e1de8d730fa6|Fabia|
|9243a174-7675-43b6-b033-014235a9c61b|2019-04-11 23:26:14|false|[NULL]|52435748-6a33-4090-87e1-e1de8d730fa6|Felicia|
|9f4e8e9b-fdff-4d4b-9d20-6467a8d727ca|2019-04-11 23:26:14|false|[NULL]|52435748-6a33-4090-87e1-e1de8d730fa6|Octavia|
|bcc5d88d-251b-45d3-885f-377176545d5a|2019-04-11 23:26:14|false|[NULL]|52435748-6a33-4090-87e1-e1de8d730fa6|Rapid|
|3498f97c-9d1b-4f77-967b-37552a358e7f|2019-04-11 23:26:14|false|[NULL]|52435748-6a33-4090-87e1-e1de8d730fa6|Superb|
|835c8679-adc1-4e4d-8642-9c8fa3305c60|2019-04-11 23:26:14|false|[NULL]|52435748-6a33-4090-87e1-e1de8d730fa6|Yeti|
|4cacfc4b-206e-4d73-bb50-74a386aa978d|2019-04-11 23:26:14|false|[NULL]|fcf71a61-e1dd-4441-828c-26d875622008|Alhambra|
|d7dc2434-3bd2-4255-88da-d27dab0f3d30|2019-04-11 23:26:14|false|[NULL]|fcf71a61-e1dd-4441-828c-26d875622008|Arosa|
|58699762-6940-4c1b-9a18-e6405b8d2489|2019-04-11 23:26:14|false|[NULL]|fcf71a61-e1dd-4441-828c-26d875622008|Leon|
|b497194e-25d3-4e20-9a4c-da41307d63f5|2019-04-11 23:26:14|false|[NULL]|c3f87d40-52f6-4158-a00e-912b8920449d|9-2x|
|51251867-14c1-40b4-9f43-f7fc8eca5390|2019-04-11 23:26:14|false|[NULL]|c3f87d40-52f6-4158-a00e-912b8920449d|9-4x|
|833bb8ed-79e7-4b9a-9d35-eb0b7c6d277a|2019-04-11 23:26:14|false|[NULL]|c3f87d40-52f6-4158-a00e-912b8920449d|9-5|
|2707bb86-8c98-441d-a0c3-38ec3c11c883|2019-04-11 23:26:14|false|[NULL]|c3f87d40-52f6-4158-a00e-912b8920449d|9000|
|343c205c-e846-45e3-8952-aec8c75a6450|2019-04-11 23:26:14|false|[NULL]|4614ae1d-b820-417d-9f3e-c2fea8ac52ac|Ghost|
|744600d2-1957-48c7-ba31-e91d66048b92|2019-04-11 23:26:14|false|[NULL]|4614ae1d-b820-417d-9f3e-c2fea8ac52ac|Phantom|
|3c2200be-873b-466c-96c1-989e3037d771|2019-04-11 23:26:14|false|[NULL]|3007608b-8600-455d-a971-9225fe0396be|Captur|
|2b1e4b4d-9955-4c06-98a4-753e3db22246|2019-04-11 23:26:14|false|[NULL]|3007608b-8600-455d-a971-9225fe0396be|Duster|
|f6bd97b5-32a8-4596-8594-3cd476d1807c|2019-04-11 23:26:14|false|[NULL]|3007608b-8600-455d-a971-9225fe0396be|Koleos|
|33ef72c9-1af0-4e0b-ae95-9fad15b3c213|2019-04-11 23:26:14|false|[NULL]|3007608b-8600-455d-a971-9225fe0396be|Logan|
|f2dd6891-9ad4-4bc8-94e6-094361ed4105|2019-04-11 23:26:14|false|[NULL]|3007608b-8600-455d-a971-9225fe0396be|Megane|
|c41417bc-ed9b-4101-a685-d9c3906af5bd|2019-04-11 23:26:14|false|[NULL]|3007608b-8600-455d-a971-9225fe0396be|Sandero|
|763496bd-26bb-4e29-8e41-08080ea9148a|2019-04-11 23:26:14|false|[NULL]|3007608b-8600-455d-a971-9225fe0396be|Scenic|
|066d12ec-126a-4d93-b286-735e34b037e6|2019-04-11 23:26:14|false|[NULL]|3007608b-8600-455d-a971-9225fe0396be|Symbol|
|c4c90543-3b32-48c6-83b7-ee48cddb00b1|2019-04-11 23:26:14|false|[NULL]|3007608b-8600-455d-a971-9225fe0396be|Sandero Stepway|
|3c02c9d5-35c1-4692-bfd3-81fdef37296a|2019-04-11 23:26:14|false|[NULL]|728ffbf6-a6d8-42ee-aed9-4512309b85eb|911|
|16f5ad09-f447-4f22-8052-26fed9edbaee|2019-04-11 23:26:14|false|[NULL]|728ffbf6-a6d8-42ee-aed9-4512309b85eb|Cayenne|
|8951a3a9-208e-4267-893e-0cf67f3b0bcb|2019-04-11 23:26:14|false|[NULL]|728ffbf6-a6d8-42ee-aed9-4512309b85eb|Cayman|
|231fa550-465f-45f4-97ac-fb44871e4923|2019-04-11 23:26:14|false|[NULL]|728ffbf6-a6d8-42ee-aed9-4512309b85eb|Panamera|
|31436666-4d20-429b-adfb-8571370e017f|2019-04-11 23:26:14|false|[NULL]|728ffbf6-a6d8-42ee-aed9-4512309b85eb|Macan|
|8767ec34-8d39-4486-b986-415f33086f08|2019-04-11 23:26:14|false|[NULL]|6d32bc7a-7485-45c3-bfbe-c2b66a3b37fd|107|
|afb1532f-9a96-499d-8796-cf2380e8914e|2019-04-11 23:26:14|false|[NULL]|6d32bc7a-7485-45c3-bfbe-c2b66a3b37fd|108|
|72989734-4cef-4b7e-942a-5ba0fd6f389c|2019-04-11 23:26:14|false|[NULL]|6d32bc7a-7485-45c3-bfbe-c2b66a3b37fd|301|
|8c2c7dcc-d9d5-44e9-a8c4-903ea93a69e4|2019-04-11 23:26:14|false|[NULL]|6d32bc7a-7485-45c3-bfbe-c2b66a3b37fd|308|
|578776b3-00b9-437b-b073-00e72fbc48d3|2019-04-11 23:26:14|false|[NULL]|6d32bc7a-7485-45c3-bfbe-c2b66a3b37fd|Boxer|
|acb13996-1887-42b2-8c62-652e40935273|2019-04-11 23:26:14|false|[NULL]|6d32bc7a-7485-45c3-bfbe-c2b66a3b37fd|Partner|
|94518223-61f0-4249-bcd0-6cea56f5ad12|2019-04-11 23:26:14|false|[NULL]|5766efca-9e67-4930-a182-c4821a507aa4|Aztec|
|dbb95bcd-0c0b-457d-ba1f-739a09420cfc|2019-04-11 23:26:14|false|[NULL]|5766efca-9e67-4930-a182-c4821a507aa4|G5|
|eb4a98e6-31b7-4847-8d3b-2938f778cd30|2019-04-11 23:26:14|false|[NULL]|5766efca-9e67-4930-a182-c4821a507aa4|Montana|
|6db702ad-3faa-449b-82c4-fcbfb2d3c8d7|2019-04-11 23:26:14|false|[NULL]|5766efca-9e67-4930-a182-c4821a507aa4|Torrent|
|9d2f28d1-8e8f-447a-97a7-1949d1e2e81c|2019-04-11 23:26:14|false|[NULL]|d4fd44fe-7bc6-4990-a7b8-7413a62e5854|Astra|
|423c8c38-ff12-4305-ab3b-32930ed56fb9|2019-04-11 23:26:14|false|[NULL]|d4fd44fe-7bc6-4990-a7b8-7413a62e5854|Corsa|
|c27eb042-aa6c-4708-ad18-d0541ae67c39|2019-04-11 23:26:14|false|[NULL]|d4fd44fe-7bc6-4990-a7b8-7413a62e5854|Frontera|
|d121c333-0d9c-4696-8dc7-6c557d82a54d|2019-04-11 23:26:14|false|[NULL]|d4fd44fe-7bc6-4990-a7b8-7413a62e5854|Mokka|
|5f18b4e1-18f1-4593-9a9f-9beebd170609|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|Almera|
|e8c6a23b-b3d9-4402-b4e0-963f3aec2881|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|GT-R|
|678b6550-afbd-4ebd-8d1e-6dff15ffcf0d|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|Juke|
|940aac2e-2dce-4c7f-a1c8-47c762362d59|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|Maxima|
|14861334-c8a1-445e-a171-08ddd1a6043c|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|Pathfinder|
|954107a3-78d3-4d10-b2e2-d0cc55383353|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|Patrol|
|cbbd8eb7-1e3a-4a2b-a513-eddb7223f5d8|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|Qashqai|
|d1232fc0-a3b6-4b9a-8902-efb02e35c436|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|Skyline|
|6e087cba-443b-4cf5-8217-e31cf48b5a69|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|Teana|
|cf5bdf5b-b750-4ffe-8541-9ea047429910|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|Tiida|
|2d62e9ae-8840-498c-96fc-84ad8c4f7b20|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|X-Trail|
|dc9be8ce-c8f3-439d-ad1f-aac5e1cc3fa2|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|XTerra|
|9d7b0467-30f9-437f-8fdd-546aa5ee61c2|2019-04-11 23:26:14|false|[NULL]|f4d073a8-568b-43b4-8e86-36e4b55b1259|Z|
|e4297a0b-06d4-4df7-982f-29360231ac0d|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|3000 GT|
|74fd62d4-79e8-4a0c-9f11-ff5d22177a82|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|Carisma|
|24de3abf-1f2e-408e-96ba-5bada17774ff|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|Colt|
|8862ca91-41a9-4e10-afe5-d86c99454566|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|Endeavor|
|a963e03b-5f16-4624-ab07-be4eb38eb85f|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|Galant|
|f36a7ebd-2a65-4d01-815a-9db5726ae6fe|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|Lancer|
|e6a639af-97a3-46f8-8953-7b11ed8e2079|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|Lancer Evo|
|653d0753-6f25-4dbe-a522-74386945580b|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|Outlander|
|c2fff83d-7ea4-4e75-a9cd-f0da6a14bf3f|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|Pajero|
|29443b89-ffaa-41b0-b8e4-79323f6b9cdb|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|Raider|
|47907056-d96b-4f66-9a7e-5a949212cdae|2019-04-11 23:26:14|false|[NULL]|4084946d-e51e-4cc0-ab96-23f0cbf59b42|Space Runner|
|89158c4e-e01e-4411-b5ad-d60f6321c31f|2019-04-11 23:26:14|false|[NULL]|374ec471-4179-45bc-aa27-9a70599ba460|Cooper|
|fd89f53b-40a7-4947-91a4-5a519de28005|2019-04-11 23:26:14|false|[NULL]|374ec471-4179-45bc-aa27-9a70599ba460|Cooper S|
|7cb104e9-7e8a-40b4-a6e2-b02730a1493c|2019-04-11 23:26:14|false|[NULL]|374ec471-4179-45bc-aa27-9a70599ba460|JCW|
|d7789453-8dbc-43cf-9408-dbdd679b5619|2019-04-11 23:26:14|false|[NULL]|8752e0a2-edc8-4b46-a152-9afb8325865b|AMG GT|
|e0efb36e-dd6f-475b-b8fd-64bc62f9c865|2019-04-11 23:26:14|false|[NULL]|8752e0a2-edc8-4b46-a152-9afb8325865b|Sprinter|
|105b9e7f-941c-4f15-8c12-f08ce1a3f917|2019-04-11 23:26:14|false|[NULL]|8752e0a2-edc8-4b46-a152-9afb8325865b|Vaneo|
|59824033-d150-4ac6-b407-baa9747c9cff|2019-04-11 23:26:14|false|[NULL]|8752e0a2-edc8-4b46-a152-9afb8325865b|Viano|
|dc3c46d6-8330-415e-9258-8fe0d3d56c4c|2019-04-11 23:26:14|false|[NULL]|8752e0a2-edc8-4b46-a152-9afb8325865b|Vito|
|ac73e60a-73f3-4505-9848-dd0b428712d0|2019-04-11 23:26:14|false|[NULL]|e05e4684-62c4-460c-be05-df13334037b5|3|
|712a155e-0d0d-4af8-ae09-d51eab7ebdd9|2019-04-11 23:26:14|false|[NULL]|e05e4684-62c4-460c-be05-df13334037b5|5|
|397aace9-dacc-4dcd-b326-56b780087af7|2019-04-11 23:26:14|false|[NULL]|e05e4684-62c4-460c-be05-df13334037b5|6|
|2ae04ff6-9ccb-4e6f-931a-c1e9c42ecac4|2019-04-11 23:26:14|false|[NULL]|e05e4684-62c4-460c-be05-df13334037b5|CX-3|
|f257fccd-e66c-4814-9cf8-ba83a65a09e4|2019-04-11 23:26:14|false|[NULL]|e05e4684-62c4-460c-be05-df13334037b5|CX-5|
|55838a2f-4084-49e2-a333-2175eba0e747|2019-04-11 23:26:14|false|[NULL]|e05e4684-62c4-460c-be05-df13334037b5|CX-7|
|a977961d-c778-4dc0-a3e3-b39b1bc50011|2019-04-11 23:26:14|false|[NULL]|e05e4684-62c4-460c-be05-df13334037b5|CX-9|
|338c244c-b8f2-4981-bd6f-f68a9743c675|2019-04-11 23:26:14|false|[NULL]|e05e4684-62c4-460c-be05-df13334037b5|RX-7|
|c8716b54-4fe4-4128-9925-acb5a60116ab|2019-04-11 23:26:14|false|[NULL]|e05e4684-62c4-460c-be05-df13334037b5|RX-8|
|4f233281-8045-4462-b97c-3298586b6d80|2019-04-11 23:26:14|false|[NULL]|e05e4684-62c4-460c-be05-df13334037b5|Tribute|
|0faebada-e366-4d26-be7c-35fe5e60718d|2019-04-11 23:26:14|false|[NULL]|4754a549-e472-410c-9c2e-32e3c1eae119|GX|
|3079f1a0-6f53-4c0e-94b4-d812461d01f9|2019-04-11 23:26:14|false|[NULL]|4754a549-e472-410c-9c2e-32e3c1eae119|LS|
|5674474a-5c7d-427c-a795-82fabc69a126|2019-04-11 23:26:14|false|[NULL]|4754a549-e472-410c-9c2e-32e3c1eae119|LX|
|f12d0ed6-4937-447e-b4c3-66aae1710da6|2019-04-11 23:26:14|false|[NULL]|4754a549-e472-410c-9c2e-32e3c1eae119|NX|
|789a6bc0-baf4-48e8-bfdc-9ad4e0ac7f14|2019-04-11 23:26:14|false|[NULL]|4754a549-e472-410c-9c2e-32e3c1eae119|RX|
|35ea2b49-74bd-4330-b71c-c0cb6c2d6ba5|2019-04-11 23:26:14|false|[NULL]|4754a549-e472-410c-9c2e-32e3c1eae119|SC|
|433477cd-1a14-4115-930f-bd34db169bfb|2019-04-11 23:26:14|false|[NULL]|b7125c7f-e95e-4fad-a17c-61e171e2dd80|Discovery|
|2255fbfd-1711-4ce4-93bd-9090256a7549|2019-04-11 23:26:14|false|[NULL]|b7125c7f-e95e-4fad-a17c-61e171e2dd80|Evoque|
|c9405e0a-cc97-45b8-b309-f238ebdb01de|2019-04-11 23:26:14|false|[NULL]|b7125c7f-e95e-4fad-a17c-61e171e2dd80|Freelander|
|50babc0c-e430-4768-9bce-a41e82dc506f|2019-04-11 23:26:14|false|[NULL]|b7125c7f-e95e-4fad-a17c-61e171e2dd80|Range Rover|
|806c30ca-abd7-4961-8393-fff2063e920b|2019-04-11 23:26:14|false|[NULL]|01e778e9-6487-4c74-ad14-4796f1870f9f|Ceed|
|bd36306e-bd28-4de9-a9ab-83b4dd11c5d6|2019-04-11 23:26:14|false|[NULL]|01e778e9-6487-4c74-ad14-4796f1870f9f|Cerato|
|11278378-72e6-4981-b831-e467de74093d|2019-04-11 23:26:14|false|[NULL]|01e778e9-6487-4c74-ad14-4796f1870f9f|Optima|
|1513ef44-ef4a-4a0f-91da-d0ff97cc2c34|2019-04-11 23:26:14|false|[NULL]|01e778e9-6487-4c74-ad14-4796f1870f9f|Picanto|
|45795143-b242-40c4-ae0a-304a1f214b0d|2019-04-11 23:26:14|false|[NULL]|01e778e9-6487-4c74-ad14-4796f1870f9f|Rio|
|08caffa7-0be0-4119-9dfd-cc5339447589|2019-04-11 23:26:14|false|[NULL]|01e778e9-6487-4c74-ad14-4796f1870f9f|Spectra|
|9bccf825-b8dd-44de-87ae-fd0970c418ca|2019-04-11 23:26:14|false|[NULL]|01e778e9-6487-4c74-ad14-4796f1870f9f|Sportage|
|390b9093-c0b3-4f3c-aa3a-89ffd35b4165|2019-04-11 23:26:14|false|[NULL]|0f405fde-de04-40ef-b61f-7efdec795ed8|Cherokee|
|cb5c28b8-fd43-4298-a7d6-d35cd528b8c5|2019-04-11 23:26:14|false|[NULL]|0f405fde-de04-40ef-b61f-7efdec795ed8|Grand Cherokee|
|7d9da65f-00d8-44f7-a471-48b518db9829|2019-04-11 23:26:14|false|[NULL]|0f405fde-de04-40ef-b61f-7efdec795ed8|Renegade|
|ca718d74-b803-4740-8f2a-9074fbf9a611|2019-04-11 23:26:14|false|[NULL]|0f405fde-de04-40ef-b61f-7efdec795ed8|Wrangler|
|32fae8b8-a502-4f4f-a8e3-f0cf3c6514d4|2019-04-11 23:26:14|false|[NULL]|0f405fde-de04-40ef-b61f-7efdec795ed8|Compass|
|78731d45-fc0e-486b-b350-467718897840|2019-04-11 23:26:14|false|[NULL]|514f202d-ba10-4062-bd61-bda8801a3b1d|EX|
|966675ea-f1a0-44db-981b-d5760a8af1d2|2019-04-11 23:26:14|false|[NULL]|514f202d-ba10-4062-bd61-bda8801a3b1d|FX|
|dc627d7d-e281-4c74-b8b1-e38d13a951d3|2019-04-11 23:26:14|false|[NULL]|514f202d-ba10-4062-bd61-bda8801a3b1d|JX|
|0cf02538-1aa6-4236-9dac-ad9356244944|2019-04-11 23:26:14|false|[NULL]|514f202d-ba10-4062-bd61-bda8801a3b1d|Q|
